日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2024-06-13,1292.62,1290.78,1299.55,1288.01,-0.1,-1.28,81070800,114633671149.0,0.89,1.42
2024-06-14,1287.49,1292.91,1294.49,1275.47,0.17,2.13,86882896,122052847551.0,1.47,1.52
2024-06-17,1288.38,1296.97,1302.89,1285.57,0.31,4.06,92428908,134691048589.0,1.34,1.62
2024-06-18,1297.54,1324.08,1324.08,1294.51,2.09,27.11,98827516,135159836794.0,2.28,1.73
2024-06-19,1324.9,1313.06,1327.6,1311.85,-0.83,-11.02,86393781,116926799178.0,1.19,1.51
2024-06-20,1310.37,1281.55,1312.28,1280.78,-2.4,-31.51,88443426,111303771313.0,2.4,1.55
2024-06-21,1275.43,1279.16,1287.03,1265.01,-0.19,-2.39,71245705,95411386625.0,1.72,1.25
2024-06-24,1269.5,1230.93,1269.5,1229.64,-3.77,-48.23,84435771,108359677717.0,3.12,1.48
2024-06-25,1232.52,1234.58,1249.85,1225.24,0.3,3.65,80445618,110643300967.0,2.0,1.41
2024-06-26,1230.72,1270.43,1270.43,1219.01,2.9,35.85,91882823,104456608571.0,4.16,1.61
2024-06-27,1264.93,1242.61,1269.41,1242.61,-2.19,-27.82,88262939,102633755689.0,2.11,1.55
2024-06-28,1239.6,1256.68,1272.31,1237.63,1.13,14.07,99991317,120158830036.0,2.79,1.75
2024-07-01,1255.99,1262.71,1264.58,1237.54,0.48,6.03,92433153,111112806033.0,2.15,1.62
2024-07-02,1262.54,1254.4,1265.0,1249.77,-0.66,-8.31,85706472,105183940152.0,1.21,1.5
2024-07-03,1254.09,1240.92,1259.88,1240.25,-1.07,-13.48,76422392,92423944482.0,1.56,1.34
2024-07-04,1243.06,1217.23,1250.24,1214.62,-1.91,-23.69,91050319,95889638653.0,2.87,1.6
2024-07-05,1213.63,1221.02,1226.7,1196.41,0.31,3.79,82956832,91072699545.0,2.49,1.45
2024-07-08,1215.82,1188.19,1215.82,1185.02,-2.69,-32.83,81470837,89396783506.0,2.52,1.43
2024-07-09,1186.51,1222.54,1223.14,1176.21,2.89,34.35,104399468,126370532249.0,3.95,1.83
2024-07-10,1218.45,1222.65,1237.07,1217.09,0.01,0.11,103497135,127574667578.0,1.63,1.81
2024-07-11,1241.18,1264.49,1264.49,1241.18,3.42,41.84,113679382,145200723289.0,1.91,1.99
2024-07-12,1261.76,1265.34,1270.15,1258.65,0.07,0.85,102871545,129014969973.0,0.91,1.8
2024-07-15,1261.32,1243.77,1261.74,1240.04,-1.7,-21.57,94981959,109134529629.0,1.71,1.66
2024-07-16,1239.93,1253.78,1254.77,1237.05,0.8,10.01,104871844,126565794686.0,1.42,1.84
2024-07-17,1252.07,1232.97,1252.16,1232.97,-1.66,-20.81,93077898,122984545754.0,1.53,1.63
2024-07-18,1221.8,1226.31,1230.86,1202.55,-0.54,-6.66,85363562,118690745575.0,2.3,1.5
2024-07-19,1221.66,1231.93,1243.0,1218.51,0.46,5.62,82247111,112242083920.0,2.0,1.44
2024-07-22,1230.53,1235.63,1239.41,1227.88,0.3,3.7,82099869,110015355874.0,0.94,1.44
2024-07-23,1236.6,1211.39,1240.48,1211.2,-1.96,-24.24,88624197,109954283646.0,2.37,1.55
2024-07-24,1204.8,1187.55,1213.64,1185.51,-1.97,-23.84,89503032,111509934454.0,2.32,1.57
2024-07-25,1178.39,1195.48,1205.83,1173.18,0.67,7.93,82823146,102079071267.0,2.75,1.45
2024-07-26,1199.08,1222.93,1222.93,1199.08,2.3,27.45,97824002,118272304433.0,2.0,1.71
2024-07-29,1224.2,1224.03,1230.31,1215.26,0.09,1.1,89823004,108334111754.0,1.23,1.57
2024-07-30,1220.49,1227.68,1231.04,1211.17,0.3,3.65,87119461,105594502347.0,1.62,1.53
2024-07-31,1226.03,1271.2,1271.2,1225.56,3.54,43.52,120169223,148330702327.0,3.72,2.11
2024-08-01,1272.62,1274.35,1278.57,1267.3,0.25,3.15,114216974,133219683202.0,0.89,2.0
2024-08-02,1264.1,1248.53,1272.56,1247.79,-2.03,-25.82,109984955,126085159532.0,1.94,1.93
2024-08-05,1236.95,1205.17,1251.22,1205.17,-3.47,-43.36,111067412,129721378286.0,3.69,1.95
2024-08-06,1218.71,1223.12,1226.85,1209.13,1.49,17.95,85827265,97842832463.0,1.47,1.5
2024-08-07,1221.65,1225.7,1233.07,1218.67,0.21,2.58,78279018,89807194408.0,1.18,1.37
2024-08-08,1219.88,1211.83,1222.19,1197.06,-1.13,-13.87,82313043,88687464723.0,2.05,1.44
2024-08-09,1216.45,1208.11,1226.8,1208.11,-0.31,-3.72,72764053,80539683461.0,1.54,1.28
2024-08-12,1206.22,1195.76,1206.73,1191.54,-1.02,-12.35,65979548,72401505542.0,1.26,1.16
2024-08-13,1194.56,1209.21,1209.21,1189.94,1.12,13.45,64676096,74321473816.0,1.61,1.13
2024-08-14,1209.59,1202.27,1211.74,1202.27,-0.57,-6.94,64595228,70168310170.0,0.78,1.13
2024-08-15,1197.8,1215.34,1219.72,1191.17,1.09,13.07,80091051,88168220720.0,2.37,1.4
2024-08-16,1216.31,1210.37,1221.56,1209.15,-0.41,-4.97,79402680,89281817427.0,1.02,1.39
2024-08-19,1207.97,1202.65,1218.17,1201.08,-0.64,-7.72,74551428,82444580385.0,1.41,1.31
2024-08-20,1202.18,1185.2,1202.97,1180.23,-1.45,-17.45,77380927,82506142516.0,1.89,1.36
2024-08-21,1180.52,1185.88,1191.16,1177.18,0.06,0.68,71291034,80824580163.0,1.18,1.25
2024-08-22,1186.01,1165.08,1188.02,1164.38,-1.75,-20.8,75534888,88890399637.0,1.99,1.32
2024-08-23,1161.34,1160.12,1167.01,1148.7,-0.43,-4.96,68901662,77897176749.0,1.57,1.21
2024-08-26,1160.24,1176.81,1178.67,1160.24,1.44,16.69,74334465,88037890232.0,1.59,1.3
2024-08-27,1172.6,1151.57,1172.6,1149.33,-2.14,-25.24,69368309,79303399684.0,1.98,1.22
2024-08-28,1147.77,1157.6,1166.82,1144.99,0.52,6.03,62311867,72933079353.0,1.9,1.09
2024-08-29,1153.52,1185.43,1188.87,1151.11,2.4,27.83,81967887,98742574799.0,3.26,1.44
2024-08-30,1185.47,1209.04,1224.01,1185.29,1.99,23.61,113943554,141430565522.0,3.27,2.0
2024-09-02,1209.31,1191.38,1214.28,1191.12,-1.46,-17.66,100372568,115168145654.0,1.92,1.76
2024-09-03,1188.98,1207.55,1210.34,1188.8,1.36,16.17,81860546,97464537500.0,1.81,1.43
2024-09-04,1199.86,1203.66,1212.84,1194.58,-0.32,-3.89,84946620,101317940207.0,1.51,1.49
2024-09-05,1202.97,1210.53,1216.33,1202.97,0.57,6.87,80547850,94020121336.0,1.11,1.41
2024-09-06,1210.5,1187.98,1211.67,1187.98,-1.86,-22.55,86232005,99262732128.0,1.96,1.51
2024-09-09,1181.09,1181.61,1191.5,1173.99,-0.54,-6.37,71588834,83935352943.0,1.47,1.25
2024-09-10,1182.67,1192.61,1196.46,1169.67,0.93,11.0,75264452,85142689140.0,2.27,1.32
2024-09-11,1188.24,1192.15,1200.22,1184.74,-0.04,-0.46,72134619,93641104882.0,1.3,1.26
2024-09-12,1192.67,1184.32,1203.87,1184.3,-0.66,-7.83,70568341,86439784898.0,1.64,1.24
2024-09-13,1183.96,1162.04,1185.73,1162.04,-1.88,-22.28,69030531,82839555199.0,2.0,1.21
2024-09-18,1160.9,1155.02,1162.8,1138.06,-0.6,-7.02,61426430,71789409764.0,2.13,1.08
2024-09-19,1160.48,1177.27,1185.48,1155.22,1.93,22.25,74471806,88520751418.0,2.62,1.31
2024-09-20,1178.26,1172.46,1179.89,1165.64,-0.41,-4.81,70091326,84157224377.0,1.21,1.23
2024-09-23,1170.99,1177.67,1183.13,1164.79,0.44,5.21,71765146,88463617735.0,1.56,1.26
2024-09-24,1180.25,1214.34,1214.34,1171.8,3.11,36.67,116472883,141823628785.0,3.61,2.04
2024-09-25,1223.18,1225.35,1250.77,1222.18,0.91,11.01,135929624,165407301695.0,2.35,2.38
2024-09-26,1222.5,1264.49,1264.49,1221.87,3.19,39.14,125923917,151624743937.0,3.48,2.21
2024-09-27,1280.9,1331.76,1341.53,1280.14,5.32,67.27,162515550,219677436745.0,4.85,2.85
2024-09-30,1385.6,1485.18,1492.21,1361.54,11.52,153.42,261413053,368763929610.0,9.81,4.58
2024-10-08,1681.14,1625.97,1681.14,1516.35,9.48,140.79,314920171,504086888860.0,11.1,5.52
2024-10-09,1572.3,1474.73,1575.07,1474.69,-9.3,-151.24,237292134,391460748370.0,6.17,4.16
2024-10-10,1485.67,1471.4,1517.98,1449.66,-0.23,-3.33,179904684,277720489727.0,4.63,3.15
2024-10-11,1462.55,1404.02,1462.55,1387.73,-4.58,-67.38,144362203,213298616951.0,5.08,2.53
2024-10-14,1408.71,1447.17,1447.17,1387.88,3.07,43.15,137994877,206350709864.0,4.22,2.42
2024-10-15,1441.84,1422.63,1466.4,1422.63,-1.7,-24.54,142780593,211190314460.0,3.02,2.5
2024-10-16,1401.15,1418.37,1434.59,1399.92,-0.3,-4.26,118874163,169700861599.0,2.44,2.08
2024-10-17,1426.62,1419.26,1443.42,1418.49,0.06,0.89,133927600,188672497308.0,1.76,2.35
2024-10-18,1416.51,1479.66,1505.37,1416.51,4.26,60.4,187190942,287994079172.0,6.26,3.28
2024-10-21,1491.78,1513.58,1531.48,1488.09,2.29,33.92,189783556,301707402907.0,2.93,3.33
2024-10-22,1514.19,1530.6,1541.99,1501.53,1.12,17.02,186988981,276178538232.0,2.67,3.28
2024-10-23,1526.68,1538.68,1558.25,1519.02,0.53,8.08,188934333,285265386498.0,2.56,3.31
2024-10-24,1535.32,1533.04,1540.99,1520.44,-0.37,-5.64,152230678,223039538136.0,1.34,2.67
2024-10-25,1542.84,1568.73,1582.64,1542.84,2.33,35.69,172558297,271386054923.0,2.6,3.02
2024-10-28,1572.59,1599.34,1599.34,1564.04,1.95,30.61,191388103,270265117741.0,2.25,3.35
2024-10-29,1604.41,1577.42,1607.85,1576.5,-1.37,-21.92,211521301,298984365875.0,1.96,3.71
2024-10-30,1568.06,1583.75,1594.15,1563.95,0.4,6.33,191462696,268802431559.0,1.91,3.36
2024-10-31,1583.55,1605.05,1614.44,1574.94,1.34,21.3,210861395,315038537255.0,2.49,3.7
2024-11-01,1599.33,1548.71,1607.37,1546.59,-3.51,-56.34,218307816,316749470664.0,3.79,3.83
2024-11-04,1549.76,1602.85,1602.85,1549.76,3.5,54.14,168080185,266018090713.0,3.43,2.95
2024-11-05,1605.87,1656.75,1658.23,1603.73,3.36,53.9,223517458,354405107024.0,3.4,3.92
2024-11-06,1666.06,1676.51,1694.26,1659.05,1.19,19.76,266600783,421793341061.0,2.13,4.67
2024-11-07,1674.95,1703.82,1703.83,1671.85,1.63,27.31,232229844,350920387891.0,1.91,4.07
2024-11-08,1719.99,1712.54,1738.37,1707.41,0.51,8.72,235299455,373095900501.0,1.82,4.12
2024-11-11,1708.17,1768.67,1768.67,1708.17,3.28,56.13,249294046,392652414841.0,3.53,4.37
2024-11-12,1776.93,1748.25,1781.44,1730.18,-1.15,-20.42,260011647,423492705348.0,2.9,4.56
2024-11-13,1735.51,1751.09,1751.09,1701.65,0.16,2.84,201569172,323409382225.0,2.83,3.53
2024-11-14,1747.94,1692.77,1750.85,1690.59,-3.33,-58.32,182128617,287543041937.0,3.44,3.19
2024-11-15,1683.41,1657.1,1701.7,1656.43,-2.11,-35.67,173188712,265929078260.0,2.67,3.04
2024-11-18,1664.67,1617.25,1673.66,1606.2,-2.4,-39.85,186371431,263398843381.0,4.07,3.27
2024-11-19,1617.78,1669.19,1669.19,1610.23,3.21,51.94,173785436,249285011771.0,3.65,3.05
2024-11-20,1663.01,1705.38,1706.8,1660.69,2.17,36.19,171713214,249555019315.0,2.76,3.01
2024-11-21,1700.51,1710.1,1717.51,1689.34,0.28,4.72,174256974,242246465231.0,1.65,3.05
2024-11-22,1702.86,1644.49,1712.06,1644.25,-3.84,-65.61,195340036,271563685403.0,3.97,3.42
2024-11-25,1649.39,1670.95,1670.95,1631.15,1.61,26.46,175627416,248320412555.0,2.42,3.08
2024-11-26,1666.81,1635.16,1672.66,1634.26,-2.14,-35.79,150807722,199083792545.0,2.3,2.64
2024-11-27,1625.12,1658.37,1658.38,1587.6,1.42,23.21,154804199,209814242678.0,4.33,2.71
2024-11-28,1657.87,1652.7,1673.92,1649.93,-0.34,-5.67,157391590,201565632157.0,1.45,2.76
2024-11-29,1649.94,1687.8,1695.03,1638.98,2.12,35.1,164993752,235978236841.0,3.39,2.89
2024-12-02,1694.86,1734.72,1735.69,1694.86,2.78,46.92,186314600,264900268252.0,2.42,3.27
2024-12-03,1738.38,1741.09,1749.43,1725.47,0.37,6.37,197185073,253956160015.0,1.38,3.46
2024-12-04,1738.23,1729.02,1755.01,1720.5,-0.69,-12.07,204140378,251907802731.0,1.98,3.58
2024-12-05,1725.46,1761.52,1764.83,1725.46,1.88,32.5,175982704,232879653175.0,2.28,3.08
2024-12-06,1762.94,1762.29,1769.94,1735.9,0.04,0.77,199464948,262572119108.0,1.93,3.5
2024-12-09,1757.84,1768.42,1781.57,1753.42,0.35,6.13,204487234,251108667856.0,1.6,3.58
2024-12-10,1817.12,1783.75,1820.3,1780.79,0.87,15.33,245463185,342098419848.0,2.23,4.3
2024-12-11,1776.17,1797.69,1797.69,1771.18,0.78,13.94,207109411,261203884992.0,1.49,3.63
2024-12-12,1795.01,1799.02,1799.95,1773.38,0.07,1.33,189235678,242891420970.0,1.48,3.32
2024-12-13,1788.15,1764.85,1792.23,1764.13,-1.9,-34.17,192268718,261984504285.0,1.56,3.37
2024-12-16,1763.68,1745.74,1770.7,1736.53,-1.08,-19.11,162213093,206933462234.0,1.94,2.84
2024-12-17,1742.94,1694.5,1747.22,1690.99,-2.94,-51.24,160054119,214047744376.0,3.22,2.81
2024-12-18,1698.75,1705.74,1719.49,1678.23,0.66,11.24,136728513,182269040144.0,2.43,2.4
2024-12-19,1687.06,1712.61,1717.82,1683.54,0.4,6.87,152635585,206439280848.0,2.01,2.68
2024-12-20,1709.23,1734.99,1746.21,1708.35,1.31,22.38,155960267,218751345331.0,2.21,2.73
2024-12-23,1733.56,1666.74,1737.56,1663.26,-3.93,-68.25,160526184,217853174085.0,4.28,2.81
2024-12-24,1674.98,1691.42,1700.26,1662.6,1.48,24.68,138216670,197534882674.0,2.26,2.42
2024-12-25,1688.26,1656.4,1689.1,1640.63,-2.07,-35.02,136658285,195521595723.0,2.87,2.4
2024-12-26,1653.83,1691.87,1699.87,1651.71,2.14,35.47,134714974,218544057357.0,2.91,2.36
2024-12-27,1695.22,1694.58,1714.93,1687.37,0.16,2.71,146261595,226031106566.0,1.63,2.56
2024-12-30,1688.64,1674.92,1692.07,1659.42,-1.16,-19.66,130327072,199687797359.0,1.93,2.28
2024-12-31,1676.01,1626.45,1680.25,1625.62,-2.89,-48.47,138307105,205808644916.0,3.26,2.42
2025-01-02,1624.69,1592.68,1643.47,1578.21,-2.08,-33.77,135983071,205211862547.0,4.01,2.38
2025-01-03,1595.59,1533.01,1601.22,1530.59,-3.75,-59.67,133276967,186308815689.0,4.43,2.34
2025-01-06,1528.97,1529.14,1550.36,1499.07,-0.25,-3.87,120462610,157857880574.0,3.35,2.11
2025-01-07,1532.1,1575.37,1575.42,1531.44,3.02,46.23,131682872,179114664163.0,2.88,2.31
2025-01-08,1567.38,1575.68,1586.81,1521.74,0.02,0.31,156559847,204364443625.0,4.13,2.74
2025-01-09,1568.42,1593.68,1601.14,1567.6,1.14,18.0,142304770,204304506091.0,2.13,2.49
2025-01-10,1589.8,1561.09,1612.64,1561.08,-2.04,-32.59,154840714,221723996906.0,3.24,2.71
2025-01-13,1540.2,1560.6,1579.21,1527.19,-0.03,-0.49,126624168,186024076537.0,3.33,2.22
2025-01-14,1567.36,1648.24,1648.24,1567.36,5.62,87.64,165732995,252675031186.0,5.18,2.91
2025-01-15,1648.89,1639.0,1654.09,1634.45,-0.56,-9.24,139346713,218445342576.0,1.19,2.44
2025-01-16,1646.9,1646.21,1672.65,1629.11,0.44,7.21,166552972,229064466442.0,2.66,2.92
2025-01-17,1639.48,1648.53,1658.37,1631.2,0.14,2.32,132609324,194828997381.0,1.65,2.32
2025-01-20,1661.5,1672.05,1679.38,1655.27,1.43,23.52,141225694,225093406665.0,1.46,2.48
2025-01-21,1679.71,1680.94,1681.67,1654.49,0.53,8.89,140979298,232418088999.0,1.63,2.47
2025-01-22,1673.13,1662.28,1674.29,1655.36,-1.11,-18.66,129165752,222920191393.0,1.13,2.26
2025-01-23,1679.72,1657.41,1698.13,1657.41,-0.29,-4.87,141559147,234416238121.0,2.45,2.48
2025-01-24,1651.11,1684.52,1686.21,1651.11,1.64,27.11,134153998,220976609149.0,2.12,2.35
2025-01-27,1685.5,1648.98,1689.91,1648.98,-2.11,-35.54,117372485,186268933175.0,2.43,2.06
2025-02-05,1659.89,1667.54,1674.11,1650.43,1.13,18.56,130491121,215466789077.0,1.44,2.29
2025-02-06,1664.31,1731.63,1731.63,1662.94,3.84,64.09,176065428,296765776583.0,4.12,3.09
2025-02-07,1735.5,1755.45,1770.99,1730.06,1.38,23.82,211456534,358049593350.0,2.36,3.71
2025-02-10,1757.63,1773.49,1773.52,1743.84,1.03,18.04,178084954,288327717016.0,1.69,3.12
2025-02-11,1773.35,1771.41,1778.13,1755.45,-0.12,-2.08,171884498,271827594044.0,1.28,3.01
2025-02-12,1764.44,1796.92,1796.92,1761.21,1.44,25.51,167695249,282884150195.0,2.02,2.94
2025-02-13,1797.47,1765.71,1800.28,1765.71,-1.74,-31.21,177732675,290325969557.0,1.92,3.12
2025-02-14,1760.72,1768.06,1778.83,1758.0,0.13,2.35,157688310,253621537606.0,1.18,2.76
2025-02-17,1770.36,1793.99,1794.07,1767.7,1.47,25.93,169538053,276481061073.0,1.49,2.97
2025-02-18,1793.13,1762.59,1802.38,1755.51,-1.75,-31.4,172730181,269880212887.0,2.61,3.03
2025-02-19,1759.52,1827.07,1827.07,1759.52,3.66,64.48,174115215,296588972631.0,3.83,3.05
2025-02-20,1827.44,1847.9,1852.68,1821.08,1.14,20.83,182439407,309068460789.0,1.73,3.2
2025-02-21,1847.17,1876.87,1877.16,1841.8,1.57,28.97,213368141,378711622976.0,1.91,3.74
2025-02-24,1875.44,1884.01,1898.69,1857.09,0.38,7.14,209027710,359446784105.0,2.22,3.66
2025-02-25,1858.87,1892.77,1910.08,1856.01,0.46,8.76,193607152,338093074682.0,2.87,3.39
2025-02-26,1897.77,1929.69,1941.34,1897.77,1.95,36.92,213844064,371391453884.0,2.3,3.75
2025-02-27,1932.28,1922.0,1937.95,1886.99,-0.4,-7.69,219850879,372336497765.0,2.64,3.85
2025-02-28,1917.7,1843.08,1919.75,1839.5,-4.11,-78.92,197801104,331972130204.0,4.18,3.47
2025-03-03,1852.38,1854.63,1887.27,1838.1,0.63,11.55,176801512,304892319530.0,2.67,3.1
2025-03-04,1837.72,1882.7,1882.89,1836.65,1.51,28.07,159793582,274912378638.0,2.49,2.8
2025-03-05,1879.37,1904.49,1904.74,1868.79,1.16,21.79,163584727,270177420853.0,1.91,2.87
2025-03-06,1913.68,1934.39,1941.82,1913.68,1.57,29.9,189525250,324108527030.0,1.48,3.32
2025-03-07,1926.33,1938.24,1952.78,1923.32,0.2,3.85,196875251,324452568423.0,1.52,3.45
2025-03-10,1942.61,1952.71,1956.97,1935.03,0.75,14.47,165343824,283017801853.0,1.13,2.9
2025-03-11,1923.45,1956.39,1956.39,1922.37,0.19,3.68,162677291,281336266851.0,1.74,2.85
2025-03-12,1967.74,1974.98,1987.4,1963.02,0.95,18.59,178721096,305612441869.0,1.25,3.13
2025-03-13,1973.66,1935.28,1980.52,1913.77,-2.01,-39.7,180652618,301304859578.0,3.38,3.17
2025-03-14,1932.87,1967.16,1969.15,1912.21,1.65,31.88,167204543,300806747674.0,2.94,2.93
2025-03-17,1973.81,1989.09,1990.25,1961.52,1.11,21.93,161603552,278272825582.0,1.46,2.83
2025-03-18,1997.74,2010.62,2010.78,1988.46,1.08,21.53,165016811,295187481367.0,1.12,2.89
2025-03-19,2005.67,2003.46,2017.26,1991.19,-0.36,-7.16,172585088,307506608072.0,1.3,3.03
2025-03-20,1998.73,2008.3,2029.34,1993.55,0.24,4.84,167559900,282205667350.0,1.79,2.94
2025-03-21,1997.29,1950.13,1997.29,1944.79,-2.9,-58.17,180562486,291675603530.0,2.61,3.16
2025-03-24,1945.93,1915.7,1948.93,1871.55,-1.77,-34.43,158523359,248988873284.0,3.97,2.78
2025-03-25,1914.06,1901.24,1929.49,1892.15,-0.75,-14.46,133421228,226166980505.0,1.95,2.34
2025-03-26,1894.41,1927.4,1937.45,1894.41,1.38,26.16,131099088,210274825175.0,2.26,2.3
2025-03-27,1918.47,1905.53,1930.9,1891.31,-1.13,-21.87,128377315,207699384213.0,2.05,2.25
2025-03-28,1902.57,1879.22,1915.43,1879.22,-1.38,-26.31,120753318,182966501528.0,1.9,2.12
2025-03-31,1867.17,1857.57,1867.17,1825.66,-1.15,-21.65,133981041,212045786666.0,2.21,2.35
2025-04-01,1859.65,1860.25,1874.83,1856.65,0.14,2.68,111052376,180608575853.0,0.98,1.95
2025-04-02,1857.72,1871.51,1888.63,1854.15,0.61,11.26,108208109,169394394581.0,1.85,1.9
2025-04-03,1846.77,1833.72,1869.17,1821.65,-2.02,-37.79,114647507,194581337559.0,2.54,2.01
2025-04-07,1697.86,1590.14,1711.36,1579.31,-13.28,-243.58,128589506,214286227941.0,7.2,2.25
2025-04-08,1571.85,1563.98,1613.13,1529.47,-1.65,-26.16,176939384,257456572628.0,5.26,3.1
2025-04-09,1528.25,1604.03,1615.69,1449.96,2.56,40.05,185135081,264603106178.0,10.6,3.25
2025-04-10,1649.3,1655.18,1692.78,1649.3,3.19,51.15,162992299,257028775971.0,2.71,2.86
2025-04-11,1640.05,1682.34,1701.05,1639.24,1.64,27.16,127552443,208270968890.0,3.73,2.24
2025-04-14,1714.9,1717.57,1731.84,1710.54,2.09,35.23,129529451,207441530260.0,1.27,2.27
2025-04-15,1721.73,1720.21,1727.99,1702.74,0.15,2.64,103175689,166938416257.0,1.47,1.81
2025-04-16,1714.05,1687.34,1715.91,1664.68,-1.91,-32.87,101409338,159438610647.0,2.98,1.78
2025-04-17,1679.1,1693.39,1710.24,1678.26,0.36,6.05,85815678,134766569210.0,1.9,1.5
2025-04-18,1691.06,1701.71,1708.81,1682.12,0.49,8.32,85064170,128866373200.0,1.58,1.49
2025-04-21,1700.22,1737.72,1737.72,1689.38,2.12,36.01,99878435,157005317742.0,2.84,1.75
2025-04-22,1734.51,1730.55,1740.1,1725.28,-0.41,-7.17,101898664,149076708265.0,0.85,1.79
2025-04-23,1745.45,1778.17,1784.25,1745.45,2.75,47.62,135717586,220982501347.0,2.24,2.38
2025-04-24,1776.87,1759.91,1785.81,1751.67,-1.03,-18.26,118456611,189569311350.0,1.92,2.08
2025-04-25,1761.46,1765.19,1779.22,1752.39,0.3,5.28,108734934,173607554885.0,1.52,1.91
2025-04-28,1762.91,1741.93,1763.96,1740.86,-1.32,-23.26,101854718,156583265417.0,1.31,1.79
2025-04-29,1738.54,1767.65,1774.54,1734.52,1.48,25.72,104680090,163834064408.0,2.3,1.83
2025-04-30,1770.77,1799.88,1807.34,1770.77,1.82,32.23,132290719,202825071097.0,2.07,2.32
2025-05-06,1816.89,1863.16,1863.16,1816.89,3.52,63.28,142205983,226721846825.0,2.57,2.49
2025-05-07,1885.27,1874.65,1890.17,1855.13,0.62,11.49,155517595,245955871690.0,1.88,2.73
2025-05-08,1866.91,1900.44,1902.31,1865.73,1.38,25.79,146021718,228406074775.0,1.95,2.56
2025-05-09,1897.92,1873.55,1897.92,1860.58,-1.41,-26.89,130015090,204199181350.0,1.96,2.28
2025-05-12,1893.1,1915.63,1915.63,1892.57,2.25,42.08,138488940,242901817981.0,1.23,2.43
2025-05-13,1935.18,1904.6,1936.67,1902.06,-0.58,-11.03,133505428,227584805927.0,1.81,2.34
2025-05-14,1902.71,1899.82,1911.3,1889.44,-0.25,-4.78,119784387,204710978375.0,1.15,2.1
2025-05-15,1897.12,1874.87,1897.12,1870.49,-1.31,-24.95,112119523,178198073625.0,1.4,1.97
2025-05-16,1871.29,1904.48,1918.2,1871.29,1.58,29.61,123333892,200476247584.0,2.5,2.16
2025-05-19,1908.95,1910.16,1911.48,1879.14,0.3,5.68,119582649,186740531643.0,1.7,2.1
2025-05-20,1911.54,1924.61,1924.61,1896.84,0.76,14.45,118085400,190761431034.0,1.45,2.07
2025-05-21,1919.73,1916.2,1922.64,1902.0,-0.44,-8.41,124495156,214192492731.0,1.07,2.18
2025-05-22,1908.86,1888.48,1927.16,1886.8,-1.45,-27.72,124270978,193456248623.0,2.11,2.18
2025-05-23,1887.12,1874.47,1916.85,1873.92,-0.74,-14.01,129796548,220583073301.0,2.27,2.28
2025-05-26,1871.41,1888.99,1892.48,1869.11,0.77,14.52,108252989,186528382404.0,1.25,1.9
2025-05-27,1886.95,1882.49,1887.22,1866.35,-0.34,-6.5,109773445,174264422106.0,1.1,1.92
2025-05-28,1885.05,1878.04,1897.4,1873.04,-0.24,-4.45,110107825,170338734758.0,1.29,1.93
2025-05-29,1878.13,1913.1,1918.24,1878.13,1.87,35.06,134231842,198129318591.0,2.14,2.35
2025-05-30,1907.58,1871.5,1907.58,1867.87,-2.17,-41.6,127382017,181521082158.0,2.08,2.23
2025-06-03,1860.84,1875.01,1880.66,1860.28,0.19,3.51,102719892,161537373362.0,1.09,1.8
2025-06-04,1878.82,1894.13,1896.3,1878.82,1.02,19.12,107514857,165720003016.0,0.93,1.88
2025-06-05,1896.41,1913.86,1916.13,1881.96,1.04,19.73,128791433,200158584515.0,1.8,2.26
2025-06-06,1912.48,1907.31,1912.67,1900.61,-0.34,-6.55,110479605,167542900531.0,0.63,1.94
2025-06-09,1910.54,1923.99,1926.52,1910.54,0.87,16.68,122547215,191425458974.0,0.84,2.15
2025-06-10,1925.19,1900.71,1925.48,1877.78,-1.21,-23.28,136339736,205939373262.0,2.48,2.39
2025-06-11,1907.07,1924.6,1932.26,1907.07,1.26,23.89,123856334,197080164107.0,1.33,2.17
2025-06-12,1919.76,1932.32,1936.46,1910.29,0.4,7.72,122586063,189424143502.0,1.36,2.15
2025-06-13,1922.85,1891.08,1924.86,1889.8,-2.13,-41.24,131675692,200632099925.0,1.81,2.31
2025-06-16,1882.15,1902.78,1904.66,1882.15,0.62,11.7,100791573,162303664925.0,1.19,1.77
2025-06-17,1905.27,1900.64,1910.16,1893.21,-0.11,-2.14,106401778,163481207106.0,0.89,1.87
2025-06-18,1896.25,1906.38,1906.51,1881.89,0.3,5.74,112862220,174300453966.0,1.3,1.98
2025-06-19,1903.12,1879.63,1919.77,1874.75,-1.4,-26.75,125562626,201865341403.0,2.36,2.2
2025-06-20,1876.73,1864.0,1895.84,1863.5,-0.83,-15.63,103302948,163729147543.0,1.72,1.81
2025-06-23,1850.48,1893.88,1894.11,1848.85,1.6,29.88,106653503,165167985579.0,2.43,1.87
2025-06-24,1904.24,1959.13,1959.13,1904.24,3.45,65.25,149400259,244241938909.0,2.9,2.62
2025-06-25,1961.86,1980.16,1980.28,1959.34,1.07,21.03,157025486,257560475429.0,1.07,2.75
2025-06-26,1979.61,1969.9,1992.62,1968.68,-0.52,-10.26,154136197,251096292066.0,1.21,2.7
2025-06-27,1984.97,1982.31,1990.48,1975.71,0.63,12.41,155787594,246463636589.0,0.75,2.73
2025-06-30,1986.38,2009.35,2009.36,1983.36,1.36,27.04,148397348,232084463725.0,1.31,2.6
